ReporterISO3,PartnerISO3,Year,120810 in 1000 USD 
IND,BGD,2002,48.828
NLD,POL,1996,48.833
USA,AUS,2009,48.903
USA,ITA,2009,48.96
USA,GBR,2006,48.965
EUN,JPN,2003,48.977
FIN,RUS,1996,48.985
MYS,SGP,2021,48.994
EUN,NOR,2005,49.003
SER,BEN,2016,49.052
ZAF,THA,2011,49.056
AUT,THA,2009,49.082
EUN,THA,2009,49.119
BEL,OAS,2003,49.123
MYS,HKG,2021,49.171
IND,TUR,2016,49.179
IDN,TMP,2018,49.186
GBR,ITA,2007,49.206
FRA,BEL,2018,49.209
DNK,THA,2011,49.245
ITA,ROM,2019,49.441
PER,ECU,2005,49.483
KHM,IND,2007,49.498
ESP,PRT,1996,49.519
IND,BGR,2015,49.562
USA,ITA,1999,49.583
AUS,CAN,2012,49.592
GBR,USA,2009,49.605
BEL,ZAF,2000,49.666
IND,CHN,1999,49.68
EUN,CHE,2007,49.702
USA,FRA,2020,49.725
USA,TUR,2001,49.741
GRC,BGR,2013,49.745
ZMB,AGO,2021,49.763
NLD,ISR,1999,49.782
SER,AUT,2001,49.787
MYS,HKG,2007,49.793
EUN,CHN,2019,49.803
EST,CHN,2019,49.818
GBR,ITA,2006,49.819
BRA,JPN,2018,49.86
USA,DNK,1998,49.951
DEU,POL,2007,50
HUN,BIH,2005,50
HUN,SVK,2004,50
ISR,BEL,2004,50
ISR,LUX,2004,50
KOR,HKG,1997,50.033
GTM,HND,2019,50.1
ARE,KWT,2015,50.102
CHE,DEU,2004,50.106
IND,NPL,2001,50.135
ROM,BGR,2016,50.144
AUT,ROM,2004,50.152
NLD,MLT,2001,50.162
IND,MLI,2016,50.176
AUS,IDN,2016,50.18
RUS,CHN,2013,50.181
EUN,MAR,2015,50.182
SER,UKR,2004,50.262
ITA,BIH,2011,50.273
SER,IRL,2015,50.286
ROM,HUN,2005,50.315
DEU,AUT,2013,50.335
IND,CHE,2014,50.349
NLD,ESP,2014,50.354
GHA,NGA,2011,50.378
KEN,ZAR,2010,50.44
NLD,SER,2016,50.471
DEU,SAU,2018,50.478
ZAF,MUS,2013,50.482
SER,UKR,2016,50.539
AUT,MKD,2012,50.609
BLX,SVN,1997,50.617
NLD,CHE,2000,50.628
AUT,ESP,2001,50.656
EUN,AUS,2006,50.656
EUN,ARE,2002,50.658
EUN,CHN,2014,50.688
NLD,SER,2007,50.795
EUN,BIH,2011,50.844
GBR,DNK,2013,50.847
AUS,FRA,2015,50.85
NLD,FRA,2003,50.896
NLD,POL,2003,50.896
SER,BLR,2016,50.933
ZAF,MUS,2007,50.946
DEU,GRC,1998,51
SER,CZE,2000,51
ROM,ITA,2015,51.024
USA,ARE,2007,51.045
DEU,AUT,2018,51.12
IND,MUS,2001,51.131
IND,OMN,2019,51.151
GBR,RUS,2004,51.156
USA,HKG,2022,51.162
GBR,ISR,2008,51.17
SEN,GNB,2019,51.186
HUN,ROM,2013,51.199
EUN,CMR,2009,51.214
USA,UGA,2016,51.233
DNK,HUN,2010,51.277
USA,SAU,2006,51.281
FRA,ITA,1996,51.399
FRA,CMR,2009,51.405
LVA,LTU,1997,51.48
OAS,BRN,2014,51.546
HUN,SVK,2019,51.578
MWI,ZAF,2018,51.585
USA,BRB,2015,51.632
GRC,BGR,2018,51.643
FRA,ESP,2018,51.671
GBR,SWE,2005,51.686
EUN,SER,2007,51.706
NLD,CZE,2010,51.726
OAS,MYS,2006,51.742
OAS,BRN,2017,51.8
USA,CRI,2007,51.809
DEU,SVN,1996,51.828
AUT,MAR,2019,51.853
GRC,ALB,2003,51.867
TUR,PAK,2020,51.92
EUN,ALB,2003,51.944
EUN,MKD,2005,51.946
KOR,USA,2016,51.95
IND,PHL,2010,51.96
MYS,BRN,2014,51.981
ITA,SVK,2019,52.001
JPN,THA,1999,52.03
IND,OAS,2020,52.031
DEU,OAS,2009,52.097
BEL,HUN,2001,52.135
EUN,OAS,2009,52.135
FRA,ESP,2013,52.138
EUN,OAS,2008,52.149
BRA,NZL,2003,52.198
EUN,KOR,2022,52.198
THA,HKG,2004,52.244
BLX,TUN,1998,52.294
NLD,THA,1997,52.307
IND,VNM,2002,52.313
NLD,ROM,2022,52.323
EUN,NOR,2001,52.337
GBR,DNK,2014,52.344
DNK,CYP,2009,52.348
UKR,BLR,2005,52.384
ITA,POL,2015,52.402
AUT,MAR,2013,52.5
IDN,PHL,2010,52.52
ZAF,ZAR,2003,52.532
IND,EGY,2019,52.665
KAZ,KGZ,2004,52.686
NLD,DNK,2015,52.692
USA,ARM,2011,52.795
IND,COG,2002,52.8
GBR,GRC,2006,52.865
IDN,AUS,2019,52.879
ZAF,MUS,2006,52.888
NLD,CMR,2002,52.908
BEL,JOR,1999,52.922
AUT,MAR,2020,52.924
THA,MMR,2015,52.936
SER,MNT,2009,52.994
DEU,AUT,2002,53
USA,TTO,2014,53.032
ITA,BIH,2003,53.038
USA,PAK,2021,53.051
GBR,RUS,2009,53.056
GRC,MKD,2000,53.085
USA,LBN,2006,53.086
EUN,ARE,2015,53.112
MYS,AUS,2014,53.133
ROM,ITA,2013,53.18
CAN,IRN,2007,53.261
USA,BFA,2012,53.274
EST,KOR,2022,53.28
IND,MYS,2006,53.285
THA,BGD,2004,53.292
USA,PAN,2010,53.43
JPN,THA,2000,53.454
BLX,TUN,1997,53.505
ARG,NPL,2015,53.549
ZAF,ZWE,2002,53.565
CHN,SGP,2002,53.574
IND,POL,2017,53.583
NLD,ITA,2020,53.607
EUN,MKD,2012,53.682
BLX,ROM,1997,53.734
ETH,UNS,2005,53.782
AUS,HKG,2011,53.787
USA,BEL,2006,53.806
EUN,BIH,2003,53.913
IND,PHL,2017,53.914
IND,OMN,2012,53.962
FRA,DZA,2006,53.98
POL,UKR,2000,54
DNK,SWE,2003,54.01
NLD,JPN,1998,54.033
CHN,HKG,2015,54.09
IND,NPL,2011,54.096
CZE,UKR,1996,54.097
IND,KEN,2002,54.104
USA,IND,2010,54.16
USA,VEN,2004,54.161
EUN,OAS,2003,54.253
DNK,ROM,2007,54.257
NLD,ARE,2003,54.289
EUN,CAN,2000,54.31
NLD,CAN,2000,54.31
AUT,ESP,2002,54.312
USA,TTO,2011,54.339
EUN,MMR,2007,54.355
SER,ALB,2022,54.377
EUN,MAR,2019,54.434
DEU,CHE,1996,54.486
NLD,BLX,1996,54.566
USA,ESP,2004,54.586
GBR,SWE,2004,54.613
USA,ARG,2006,54.614
NLD,SWE,2014,54.637
EUN,ARE,2003,54.649
MYS,BRN,2004,54.66
GBR,FIN,2008,54.715
EUN,ZAF,2003,54.785
USA,DEU,2019,54.796
GBR,DNK,2005,54.879
IND,JOR,2016,54.901
IND,EGY,2018,54.925
USA,PAN,2011,54.945
DEU,AUT,2007,55
HUN,SVN,2011,55
NLD,POL,2017,55.01
GBR,NOR,2018,55.034
RUS,TJK,2011,55.162
USA,BEL,2016,55.2
OAS,ITA,2006,55.243
IND,ARE,2006,55.265
USA,NGA,2016,55.265
ESP,DZA,2011,55.343
IDN,PHL,2009,55.375
KOR,USA,1996,55.414
NLD,EST,2022,55.414
ROM,MDA,2003,55.447
SVK,CZE,2021,55.454
TUR,FRE,1998,55.479
LTU,LVA,2001,55.484
KOR,USA,2013,55.487
LTU,BGD,2013,55.532
IND,FRA,2019,55.588
LVA,CZE,2017,55.598
NLD,ZAF,1996,55.679
IND,ARE,2003,55.698
IND,TUR,2010,55.725
UKR,RUS,2014,55.804
OAS,VNM,2005,55.816
USA,AUS,2018,55.819
EUN,USA,2007,55.851
EUN,ISR,2008,55.863
LTU,EST,1997,55.899
DEU,SAU,2021,55.934
LKA,MYS,2011,55.97
DEU,MMR,2007,56
DEU,RUS,2000,56
DEU,SYR,2003,56
HUN,BIH,2000,56
GBR,TUR,2003,56.047
FRA,ZAR,2014,56.145
CZE,POL,2008,56.161
EUN,NOR,2014,56.205
EUN,MDA,2003,56.212
IND,BGD,2013,56.231
USA,KEN,2004,56.285
EUN,ZAR,2014,56.288
EUN,OAS,2011,56.43
DEU,OAS,2011,56.463
ITA,ROM,2017,56.495
OAS,CHN,2002,56.534
SGP,MYS,1998,56.639
BRA,AGO,2019,56.716
SER,MAR,2019,56.735
IND,PRK,2019,56.736
SWE,FIN,2022,56.752
DEU,DZA,2021,56.756
EUN,BGD,2013,56.768
NLD,NZL,2020,56.793
TGO,ITA,2021,56.805
ZWE,ZMB,2008,56.838
MWI,ZMB,2015,56.869
ITA,HRV,2015,56.907
MYS,HKG,2004,56.931
BLX,TUR,1998,56.952
IND,BGD,2008,56.996
IND,TUR,2012,57.009
USA,HTI,2007,57.024
AUT,PRT,2011,57.08
CHN,HKG,2013,57.106
EST,FIN,2007,57.146
GRC,BGR,2012,57.151
AUS,IDN,2010,57.164
BEL,CHE,2004,57.207
NLD,SWE,2005,57.209
ZAF,MOZ,2001,57.216
AUT,ESP,1999,57.242
EST,FIN,2017,57.261
CHL,PER,2008,57.262
JPN,OAS,2006,57.301
SER,CMR,2022,57.302
DEU,AUT,2014,57.324
NLD,GBR,2001,57.328
EUN,LBN,2018,57.354
FRA,DEU,2016,57.375
PRT,CPV,2002,57.431
SER,UKR,2010,57.445
AUT,LBN,2018,57.46
EUN,UKR,2022,57.574
ITA,ESP,2013,57.586
EUN,CPV,2002,57.596
USA,LTU,2018,57.6
BOL,TGO,2010,57.63
JPN,FRA,2001,57.645
ITA,DEU,2000,57.657
DEU,RUS,1999,57.69
OAS,HKG,2009,57.69
DEU,FRA,2017,57.759
IND,KOR,2001,57.796
AUT,TUR,2010,57.807
AUS,IDN,2008,57.809
NLD,SWE,2013,57.837
EUN,CHN,2021,57.881
BOL,NLD,2010,57.903
BEL,POL,2003,57.932
AUS,IND,2020,57.954
BEL,CMR,1999,57.973
EUN,MAR,2002,58.135
OAS,KOR,2004,58.157
MYS,LKA,2013,58.175
USA,GEO,2009,58.245
GBR,DNK,1996,58.274
USA,NGA,2012,58.322
EUN,MKD,2019,58.324
AUS,PNG,2006,58.331
AUT,MKD,2019,58.347
SER,UKR,2020,58.376
USA,SGP,2013,58.422
NLD,HRV,1997,58.461
IND,LBN,2014,58.465
IND,KEN,2001,58.477
FRA,DEU,2005,58.479
JPN,KOR,1999,58.485
DNK,ISL,2014,58.508
USA,MYS,2003,58.512
USA,ZAF,2006,58.642
CHE,DEU,2008,58.719
IND,MYS,2009,58.743
NLD,SWE,2012,58.746
NIC,CRI,1998,58.8
BEN,NGA,2003,58.805
EUN,ISL,2014,58.919
ITA,ALB,1999,58.983
DEU,CZE,2005,59
HUN,FIN,1997,59
ZMB,KEN,2021,59.137
GBR,BEL,2019,59.2
CHN,MYS,2004,59.205
ITA,ALB,2000,59.218
CHL,USA,2021,59.286
GBR,FRA,2001,59.337
USA,RUS,1997,59.337
ROM,ITA,2010,59.384
EUN,MAR,2018,59.394
EUN,MKD,2004,59.435
IND,COM,2013,59.456
EUN,ARE,2005,59.484
MEX,USA,2018,59.494
ROM,HUN,2013,59.593
USA,SWE,2009,59.61
OAS,BRN,2016,59.629
GBR,USA,1996,59.649
DNK,ITA,2009,59.67
CAN,FRA,2012,59.671
AUT,HRV,1998,59.764
USA,ARG,2004,59.824
IND,KWT,2007,59.9
AUS,FRA,2021,59.923
NLD,ZAF,1999,59.932
IND,SAU,2012,59.933
FRA,BEL,2001,59.993
USA,BFA,2006,60.004
IND,SOM,2018,60.052
NLD,NOR,1998,60.093
USA,LTU,2012,60.1
ZAF,ZWE,2009,60.104
IND,SAU,2004,60.151
USA,DOM,2009,60.208
EUN,OAS,2010,60.249
EUN,MAR,2012,60.274
DEU,OAS,2010,60.312
DEU,SAU,2014,60.369
ITA,CHE,1996,60.391
MWI,KEN,2006,60.411
AUT,DNK,2007,60.424
IND,UNS,2009,60.481
EUN,OAS,2012,60.536
DEU,OAS,2012,60.553
KOR,CHN,2002,60.644
ITA,ESP,1999,60.665
IND,QAT,2015,60.673
NZL,AUS,1999,60.681
GBR,DEU,2001,60.685
COL,ECU,1997,60.688
IND,IRQ,2018,60.717
USA,ITA,2006,60.72
NLD,SGP,2000,60.754
FRA,POL,2017,60.809
HUN,DEU,2014,60.819
RUS,KAZ,2003,60.826
IND,SGP,2006,60.831
JPN,OAS,2009,60.848
NLD,ARE,2005,60.94
EUN,NOR,2009,60.973
BEL,UKR,2021,60.988
IND,NPL,2019,60.997
IND,USA,2007,61.01
LTU,LVA,1998,61.031
KEN,ERI,2017,61.122
DEU,FRA,2020,61.126
IND,MUS,2012,61.128
DEU,GBR,1996,61.131
AUT,UKR,2008,61.2
ZAF,NGA,2019,61.201
ITA,FRA,2009,61.337
USA,ARG,2015,61.354
ZWE,ZMB,2004,61.386
EUN,UKR,2020,61.391
DNK,ESP,2009,61.403
ZMB,ZAR,2012,61.432
IND,BGD,1998,61.433
EUN,UKR,2008,61.449
CZE,UKR,1998,61.477
IND,SAU,2011,61.488
CAN,POL,2001,61.496
DEU,SVN,1999,61.5
ROM,HUN,2021,61.548
JPN,OAS,2007,61.567
USA,ARG,2007,61.579
IND,ARE,2013,61.633
NLD,CMR,2000,61.674
ITA,SER,2012,61.68
BLX,POL,1997,61.698
EUN,SPE,2009,61.713
MOZ,ARE,2021,61.746
DEU,FRA,2016,61.778
EUN,SGP,2000,61.84
EUN,SDN,2004,61.848
GBR,ARE,2022,61.914
IND,KWT,2015,61.916
MYS,HKG,2020,61.945
FRA,BEL,2008,61.955
ISR,USA,2003,62
CZE,BLR,2003,62.034
DNK,FIN,2006,62.094
VNM,OAS,2002,62.1
ESP,ITA,2010,62.107
EUN,MAR,2017,62.139
RUS,UKR,2005,62.149
NLD,SDN,2004,62.205
GBR,NLD,2022,62.286
RUS,UKR,2004,62.304
BEL,CMR,2003,62.369
COL,ECU,1996,62.369
EUN,BLR,2003,62.382
EUN,SDN,2010,62.401
GBR,FIN,2013,62.474
FRA,CHE,1999,62.484
EUN,GAB,2005,62.552
IND,ROM,2014,62.567
EUN,NZL,2020,62.577
NLD,POL,2021,62.58
IND,MUS,2021,62.62
GBR,RUS,2006,62.653
GBR,DNK,2009,62.664
BEL,GAB,2005,62.697
USA,BHS,2005,62.743
IND,ARE,2010,62.788
FRA,POL,2015,62.794
EUN,ARE,2004,62.905
GBR,CHE,2004,62.907
DEU,BGR,2005,63
HUN,SVK,1999,63
LTU,BLR,1997,63
USA,BFA,2015,63
GTM,BLZ,2013,63.021
AUS,ITA,2010,63.042
SER,BLR,2017,63.053
OAS,BRN,2021,63.093
GBR,FIN,1996,63.178
AUS,PNG,2020,63.198
EUN,MKD,2006,63.2
USA,SLV,2009,63.21
DEU,SAU,2015,63.269
CHN,ZAF,2012,63.329
USA,BRB,2003,63.335
AUS,IDN,2011,63.337
AUT,NLD,1999,63.353
JPN,KOR,2009,63.356
DNK,DEU,2007,63.368
IND,GRC,2015,63.428
USA,UGA,2017,63.444
NLD,ARE,2004,63.449
SER,MKD,2020,63.459
ROM,DNK,2018,63.472
FRA,POL,2016,63.478
SER,ARE,2017,63.492
EUN,MMR,2018,63.51
ZAF,MUS,2014,63.511
SER,TUR,2014,63.575
ITA,SER,2022,63.578
NLD,OAS,1997,63.589
DEU,MMR,2018,63.637
AUS,CHN,2009,63.651
NLD,SDN,2010,63.663
NLD,AUT,1996,63.672
BEL,POL,2001,63.723
HUN,SVN,2015,63.779
GBR,SWE,2010,63.827
OAS,HKG,2021,63.881
KOR,CHN,2011,63.96
IND,SAU,2009,63.97
DEU,AUT,2017,63.987
DEU,HRV,2002,64
DEU,HRV,2004,64
EUN,BIH,2005,64.017
CHN,HKG,2014,64.032
BEL,AUS,2002,64.051
SER,MNT,2014,64.151
GBR,DNK,2012,64.161
DNK,CYP,2006,64.164
USA,ISR,2003,64.248
OMN,ARE,2009,64.276
IND,ZAF,2015,64.324
BEL,ERI,2002,64.421
GBR,FIN,2009,64.431
EUN,CPV,2001,64.455
PRT,CPV,2001,64.459
MYS,HKG,2013,64.462
GRC,BGR,2019,64.472
MYS,OAS,2010,64.505
DNK,LTU,2011,64.517
USA,KEN,1998,64.524
RUS,KOR,2012,64.602
EUN,ETH,2006,64.621
IND,ARE,2002,64.649
NLD,FRA,2004,64.693
EGY,JOR,2016,64.731
CZE,HUN,2004,64.863
FRA,ITA,2010,64.952
EUN,MMR,2019,64.974
DEU,MMR,2019,64.996
RUS,KOR,2021,65
OAS,KOR,2002,65.022
DEU,SAU,2019,65.078
AUT,THA,2011,65.134
PHL,USA,2014,65.184
BEL,LUX,2004,65.219
GBR,DEU,1996,65.247
ZAF,MEX,2010,65.287
FRA,IRL,2012,65.324
GBR,SWE,2001,65.377
JPN,OAS,2012,65.433
IND,CHN,1998,65.44
NLD,POL,2020,65.492
DNK,BGR,2013,65.509
ZMB,ZAR,2010,65.566
RUS,KAZ,2016,65.582
ZAF,BWA,2012,65.595
BRA,BEL,2002,65.605
EUN,GHA,2001,65.618
FRA,ITA,1997,65.68
BEL,JPN,2007,65.704
EST,OAS,2022,65.707
AUT,SVN,2014,65.747
EUN,JPN,2007,65.775
SER,SUD,2016,65.79
IND,VNM,2012,65.808
DEU,GRC,1999,65.854
MEX,USA,1999,65.955
IDN,PHL,2011,65.996
HUN,FIN,2000,66
IND,OAS,2005,66.155
BLX,ISR,1996,66.218
DEU,ESP,2017,66.263
NLD,GHA,2001,66.286
USA,GHA,2005,66.321
MYS,KHM,2021,66.366
AUT,MLT,2008,66.367
NLD,FRA,2017,66.38
MOZ,AGO,2016,66.422
USA,CHL,2020,66.5
GBR,FIN,2011,66.568
EUN,NZL,2022,66.576
FRA,CHE,1998,66.581
EUN,NOR,2016,66.679
ZAF,MOZ,2014,66.707
SER,UKR,2018,66.75
EUN,OAS,2022,66.763
DNK,HUN,2012,66.769
USA,ZAF,2011,66.81
AUT,ROM,2005,66.833
SGP,PNG,2013,66.875
IND,NPL,2010,66.9
ARE,IND,2005,66.902
CHN,MYS,1997,66.94
ZMB,TZA,2020,67.078
AUS,IDN,2009,67.166
IRL,GBR,2010,67.2
AUT,SVN,2005,67.216
GBR,FIN,2010,67.266
DEU,AUT,2010,67.283
EUN,ERI,2002,67.313
USA,PAK,2019,67.365
ZAF,MUS,2012,67.399
AUT,PRT,2007,67.416
IND,OMN,2013,67.475
USA,LBR,2012,67.516
AUT,HUN,1999,67.53
USA,SAU,2012,67.537
USA,GBR,1999,67.585
IND,SYR,2013,67.611
NLD,ARE,1997,67.691
USA,UGA,2013,67.709
ITA,HRV,2004,67.71
MWI,ZWE,2016,67.754
GBR,BEL,2021,67.767
DEU,ZAF,1996,67.776
USA,PAK,2022,67.782
BEL,USA,2012,67.806
EUN,BIH,2000,67.817
NLD,POL,2006,67.842
IND,SYC,2013,67.895
EUN,NOR,2017,68.017
IND,NPL,2004,68.028
RUS,KOR,2005,68.051
USA,NGA,2015,68.055
USA,NGA,2014,68.056
ARE,QAT,2017,68.073
ITA,HUN,2000,68.088
ZMB,UGA,2021,68.187
ZAF,MWI,2006,68.242
DEU,SAU,2012,68.255
SER,DZA,2016,68.338
AUT,ROM,2012,68.379
USA,SYR,2012,68.408
NLD,GRC,2013,68.413
ZMB,ZAF,2020,68.414
BEL,POL,2002,68.417
SER,UKR,2019,68.422
GBR,DEU,2012,68.429
EUN,ISL,2015,68.539
SER,DZA,2017,68.582
DNK,ISL,2015,68.594
EUN,CMR,2001,68.706
NLD,ESP,1997,68.717
CHN,OAS,2001,68.743
CAN,TTO,2021,68.807
EUN,AUS,2022,68.87
ZWE,ZMB,2007,68.908
IDN,PHL,2013,68.983
ZAF,BWA,2019,69.018
AUS,KOR,2020,69.036
NLD,SWE,2006,69.099
NLD,GHA,1998,69.183
EUN,SER,2019,69.246
SER,SAU,2017,69.337
SER,CHE,2014,69.407
NLD,NOR,2020,69.444
USA,AUS,2006,69.496
EUN,CHE,2008,69.527
CAN,TTO,2022,69.558
GBR,SWE,2009,69.673
MWI,ZWE,2003,69.696
IND,EGY,2014,69.719
EUN,MKD,2000,69.775
CHE,DEU,2007,69.821
AUT,UKR,2009,69.955
EUN,KOR,2021,69.964
GTM,CRI,2013,69.978
SER,DEU,2010,69.991
DEU,AUT,2003,70
DEU,DNK,2001,70
RUS,KOR,2014,70
EUN,UKR,2009,70.007
ZAF,NGA,2014,70.043
NLD,NOR,1999,70.082
CZE,AUT,2009,70.134
USA,NGA,2010,70.182
EUN,NOR,2012,70.184
BOL,CHL,2004,70.188
IND,SGP,2017,70.3
TUR,AZE,2003,70.303
HUN,DEU,2020,70.336
DEU,AUT,2012,70.384
AUS,ARE,2007,70.385
HUN,SVK,2018,70.385
MYS,IDN,2000,70.397
IND,NLD,2014,70.399
THA,MMR,2013,70.406
ITA,SVK,2001,70.409
NLD,POL,2014,70.438
GBR,FIN,2001,70.509
THA,MMR,2012,70.523
NLD,FRA,2015,70.609
IND,JPN,1999,70.617
UKR,BLR,2004,70.65
USA,ITA,2005,70.681
NLD,SWE,2011,70.904
SER,BLR,2015,70.917
DEU,HRV,1997,70.937
IND,FRA,2011,70.951
AUS,NCL,2000,71.106
GBR,FIN,2005,71.172
IND,MUS,2017,71.184
USA,CHN,2004,71.19
TUR,DZA,2010,71.191
CHE,DEU,2009,71.223
USA,BOL,2004,71.257
BEL,OAS,2004,71.299
BLX,GBR,1996,71.332
IND,SOM,2017,71.359
AUT,GBR,2000,71.395
MYS,THA,2015,71.404
IDN,KWT,2017,71.5
ROM,HUN,2012,71.535
AUT,THA,2014,71.552
SER,LTU,2001,71.566
IDN,PHL,2012,71.577
IND,KEN,2006,71.617
NLD,THA,2010,71.621
SER,TUR,2018,71.644
USA,ARG,2005,71.674
TUR,SYR,2014,71.675
USA,UGA,2015,71.783
EST,FIN,2008,71.889
DNK,DEU,2015,71.904
DEU,HRV,2000,72
USA,ZAF,2022,72
ESP,FRA,2016,72.064
ZMB,MOZ,2013,72.124
BEL,DNK,1999,72.25
ETH,IND,2016,72.254
USA,DEU,2016,72.289
USA,EGY,2004,72.292
AUT,THA,2015,72.298
EGY,OMN,2021,72.298
USA,DEU,2009,72.337
LTU,BLR,1999,72.391
EUN,ZAF,2001,72.608
USA,NLD,2020,72.608
CAN,NOR,2012,72.617
ZAF,MUS,2009,72.629
ZAF,MUS,2000,72.633
USA,SGP,1997,72.686
NLD,ARE,2006,72.868
IND,LKA,2020,72.918
BEL,HUN,2000,72.983
AUT,ISR,2002,72.991
ISR,NLD,2004,73
EUN,ISL,2010,73.017
BEL,LUX,1999,73.055
DNK,ISL,2010,73.107
NLD,NOR,2018,73.141
AUT,PRT,2010,73.144
BEL,GRC,2003,73.194
ZAF,USA,2003,73.197
GBR,ITA,1996,73.256
NLD,ESP,2016,73.276
AUT,SVN,2001,73.284
USA,JOR,2010,73.338
USA,ARG,2014,73.381
PRT,CPV,1998,73.385
ROM,HUN,2017,73.419
EUN,ARE,2006,73.42
DEU,SWE,1999,73.473
IND,QAT,2008,73.482
JPN,KOR,2008,73.591
GEO,ARM,2000,73.622
IND,MUS,2015,73.623
AUT,EGY,2017,73.626
IND,FRA,2018,73.63
NLD,JPN,2000,73.641
IND,MYS,2020,73.65
DNK,EST,2012,73.659
EUN,NOR,2015,73.843
CHE,NLD,2003,73.904
ARG,USA,2006,73.92
HUN,BGR,1999,74
EUN,JPN,2000,74.032
USA,ISR,2006,74.11
EUN,USA,2012,74.144
GBR,SWE,2006,74.2
SER,SAU,2015,74.283
SGP,MYS,2006,74.346
USA,DEU,2007,74.52
EUN,CMR,2004,74.571
NLD,CMR,2004,74.646
FRA,DEU,2003,74.703
EUN,MAR,2016,74.761
BRA,JPN,2015,74.79
BRA,JPN,2016,74.79
SER,MNT,2007,74.828
EUN,AUS,2003,74.847
THA,MMR,2014,74.895
CHE,DEU,2006,74.923
AUT,EGY,2016,74.96
TUR,IRQ,1996,75
BOL,CHL,2005,75.003
BLX,GRC,1997,75.02
IND,MMR,2001,75.074
GBR,ESP,2009,75.117
AUT,ISR,2001,75.132
SER,FRA,2007,75.143
BEL,FIN,2002,75.254
CHN,SGP,1999,75.311
BEL,AUT,2020,75.327
USA,DEU,2011,75.414
ZAF,MOZ,2022,75.437
EUN,ALB,2013,75.51
BEL,NLD,2021,75.526
NZL,FJI,2016,75.533
OAS,HKG,2001,75.544
GRC,ALB,2013,75.546
TUR,ROM,2004,75.578
EUN,OAS,2004,75.653
ZAF,ZWE,2005,75.659
GBR,ESP,2020,75.767
GBR,GRC,1998,75.773
PAK,OAS,2017,75.835
AUS,HKG,2022,75.895
GBR,ISR,2006,75.919
IND,GBR,2016,75.936
EST,FIN,2012,75.982
DEU,SVK,2002,76
SER,ISR,2007,76.056
DOM,HTI,2015,76.083
ESP,DZA,2006,76.098
MWI,TZA,2016,76.169
ITA,GRC,2007,76.238
DEU,EGY,2019,76.254
EUN,MKD,2011,76.268
USA,GBR,2011,76.34
EUN,MAR,2020,76.395
BEL,ROM,2006,76.462
MYS,GTM,2021,76.466
IDN,MYS,1999,76.518
IND,RUS,2000,76.559
ZAF,MUS,2011,76.632
TUR,DZA,2004,76.754
EUN,ZAF,2011,76.848
BEL,USA,2016,76.855
BLX,HRV,1998,76.927
DEU,AUT,2005,77
IND,AUS,2018,77.019
EUN,UKR,2002,77.144
CHN,MYS,1999,77.147
USA,JOR,2003,77.263
DEU,SVK,1999,77.283
TZA,ZAF,2007,77.45
IND,EGY,2021,77.464
FIN,RUS,2012,77.557
SER,AUT,2019,77.727
ROM,BEL,2019,77.738
NLD,SER,2021,77.75
USA,BRA,1999,77.759
AUT,DNK,2006,77.776
DOM,HTI,2011,77.786
AUT,HUN,1998,77.823
ZAF,CZE,2001,77.841
GBR,FIN,1998,77.917
BLX,ISR,1997,77.949
USA,AFG,2004,77.998
BRA,BEL,2003,78.014
BWA,ZAF,2017,78.1
NLD,ITA,2008,78.1
NLD,LTU,2008,78.1
EUN,THA,2008,78.105
KAZ,RUS,2010,78.12
EUN,SUD,2011,78.222
NLD,SDN,2011,78.239
BLX,ITA,1996,78.252
NLD,SWE,2010,78.253
OAS,THA,2017,78.276
BEL,LUX,2002,78.346
ARE,OMN,2021,78.36
IND,EGY,2013,78.375
USA,ARG,2010,78.387
IND,RUS,2007,78.446
GBR,SWE,1997,78.449
POL,CZE,2013,78.542
CAN,NLD,2022,78.591
KAZ,RUS,2003,78.6
AUT,HRV,2003,78.663
FRA,DEU,1997,78.713
IND,GBR,2018,78.79
FRA,ITA,2001,78.797
BEL,MKD,2007,78.811
EUN,NOR,2000,78.85
IND,OAS,2003,78.858
AUS,IDN,2012,78.9
DNK,VNM,2013,78.986
USA,BRA,2014,79.05
AUT,CHE,2011,79.161
NLD,ESP,2022,79.197
EUN,SYR,2003,79.285
DOM,HTI,2006,79.321
USA,LVA,2001,79.38
BEL,GRC,2008,79.393
USA,IND,2017,79.481
BEL,ESP,2006,79.487
AUT,ROM,2006,79.506
AUT,CHE,2004,79.533
MYS,SGP,2000,79.698
EST,RUS,2000,79.718
BGR,GRC,2017,79.747
EUN,MAR,2013,79.85
DNK,HUN,2011,79.951
DEU,NLD,2013,79.984
DEU,SVK,2004,80
RUS,PRK,2014,80
RUS,PRK,2015,80
OAS,THA,2009,80.013
SER,JOR,2022,80.043
EUN,TUR,2003,80.044
OAS,PHL,2017,80.085
EUN,ALB,2000,80.128
BEL,OAS,2007,80.157
IDN,PHL,2007,80.201
SER,HRV,2001,80.201
LTU,RUS,1999,80.207
EUN,MKD,2010,80.369
NLD,ESP,2006,80.406
KEN,UGA,2007,80.416
BEL,MKD,2010,80.499
NLD,CHL,1997,80.512
GBR,SWE,2000,80.751
AUT,BEL,2000,80.896
ROM,DEU,2018,80.984
USA,SAU,2013,80.984
HUN,ROM,1997,81
SER,SVN,2015,81.001
SGP,IDN,2015,81.014
SVK,AUT,2016,81.031
